id	title	price_pc	price_mobile	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	category_name3	category_name4	naver_category	naver_product_id	condition	import_flag	parallel_import	order_made	product_flag	rental_info	adult	goods_type	barcode	manufacture_define_number	model_number	brand	maker	origin	card_event	event_words	benefit_price	partner_coupon_download	interest_free_event	point	installation_costs	pre_match_code	search_tag	group_id	vendor_id	coordi_id	minimum_purchase_quantity	review_count	shipping	delivery_grade	delivery_detail	attribute	option_detail	seller_id	age_group	gender	benefit_start_date	benefit_end_date	brand_certification
2582	미카구토 찰현미바 55g 잡곡 곡물 간식	2500	2500		https://skmrkt.com/product/detail.html?product_no=2582&cate_no=106&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2582&cate_no=106&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202412/ac213b360c3afc6fc1958b8badbc3bfd_dburl.jpg		전체상품	스낵	과자				신상품											자체브랜드	자체제작				2500			2500			미카구토 찰보리바|찰보리바|미카구토|보리바|찰보리|보리과자|찰보리 과자|쌀과자|해외간식|미카구토 찰현미바|찰현미바|현미바|미카구토 현미바|현미과자|찰현미 과자				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2583	미카구토 찰보리바 55g 곡물 간식	2500	2500		https://skmrkt.com/product/detail.html?product_no=2583&cate_no=106&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2583&cate_no=106&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202412/4e1a7399eb3545ddd06de0eaf54d3539_dburl.jpg		전체상품	스낵	과자				신상품											자체브랜드	자체제작				2500			2500			미카구토 찰보리바|찰보리바|미카구토|보리바|찰보리|보리과자|찰보리 과자|쌀과자|해외간식				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2584	니비시 맛있는 간장 360ml 소유 일본 간	7000	7000		https://skmrkt.com/product/detail.html?product_no=2584&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2584&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202412/f4fd3ef77c0c5882d86e6403e4d6741d_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7000			7000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2589	야마에이 이소노하나 다시마 젤리 250g 할매입맛 단짠 일본	19800	19800		https://skmrkt.com/product/detail.html?product_no=2589&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2589&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202501/fc392fff803771358acac312dfb2671b_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작				19800			19800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2603	미카쿠토 코로로 레몬 40g 일본 젤리	2280	2280		https://skmrkt.com/product/detail.html?product_no=2603&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2603&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/a2c2b53d422fabf3076bce4fc68adcdb_dburl.png		전체상품	스낵	젤리				신상품										UHA-JP-14019	자체브랜드	자체제작	(주)삼경에프에스			2280			2300							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2604	후지야 밀키 캔디 딸기맛 65.8g 일본 우유 사탕 밀크	3980	3980		https://skmrkt.com/product/detail.html?product_no=2604&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2604&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/95b2b10dddc8e22d0ac28048e104044b_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작	(주)삼경에프에스			3980			4000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2605	미카구토 토쿠노 밀크 아주끼 캔디 37g 일본 우유 팥 사탕	2280	2280		https://skmrkt.com/product/detail.html?product_no=2605&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2605&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/4f2d881a4a9444041211275326b0d4cb_dburl.png		전체상품	스낵	젤리				신상품										UHA-JP-13016	자체브랜드	자체제작	(주)삼경에프에스			2280			2300							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2606	미카구토 모찌모찌 도넛 구미 딸기맛 40g 일본 젤리 식감 쫀득	2280	2280		https://skmrkt.com/product/detail.html?product_no=2606&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2606&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/145b4fb588273e5053832834c868aa99_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작	(주)삼경에프에스			2280			2300							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2607	하리보 해피콜라 40g x 12개 젤리 소포장 간식	13200	13200		https://skmrkt.com/product/detail.html?product_no=2607&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2607&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/4be22aada502ae7fca570fdf9c8effb4_dburl.jpg		전체상품	스낵	젤리				신상품										HAR-TR-14049_12set	자체브랜드	자체제작	(주)삼경에프에스			13200			13200							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2608	미카구토 푸쵸 스틱 캔디 망고 50g 10개입 일본 소프트 사탕	14900	14900		https://skmrkt.com/product/detail.html?product_no=2608&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2608&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/26562449a9db9107af26dfe3a2932534_dburl.jpg		전체상품	스낵	젤리				신상품										UHA-JP-13013	자체브랜드	자체제작	(주)삼경에프에스			14900			14900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2609	모찌모찌 도넛 구미 포도맛 40g 일본 젤리 식감 쫀득	2280	2280		https://skmrkt.com/product/detail.html?product_no=2609&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2609&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/7554a19d8ebeb2a493674f35fa248337_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작	(주)삼경에프에스			2280			2300							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2610	미카구토 푸쵸 스틱 캔디 스트로베리 50g 10개입 사탕 츄잉 캔디 일본 딸기	14900	14900		https://skmrkt.com/product/detail.html?product_no=2610&cate_no=94&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2610&cate_no=94&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/5e61902295a97bed1da8e993216a5344_dburl.jpg		전체상품	스낵	캔디				신상품										UHA-JP-13014	자체브랜드	자체제작	(주)삼경에프에스			14900			14900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2612	스기모토야 오구라 양갱 400g 일본 전통 팥	10800	10800		https://skmrkt.com/product/detail.html?product_no=2612&cate_no=213&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2612&cate_no=213&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/126618569bb6ea4879e072a27170eb3e_dburl.jpg		전체상품	스낵	전통과자				신상품											자체브랜드	자체제작	(주)삼경에프에스			10800			10800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2613	클뤼젤 정어리 모양 밀크 초콜릿 캔타입 75g 이색 깜짝 선물	26800	26800		https://skmrkt.com/product/detail.html?product_no=2613&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2613&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/0615b39ec22968fa9d090b65fd6fa8a0_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				26800			26800			클뤼젤파리|정어리모양|초콜릿|발렌타인|선물|간식				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
2614	클뤼젤 정어리 모양 밀크 초콜릿 망타입 90g 이색 선물	14980	14980		https://skmrkt.com/product/detail.html?product_no=2614&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2614&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/25c19db93bc0bc6d10b0ca8901072465_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				14980			15000			클뤼젤파리|정어리모양|초콜릿|발렌타인|선물|간식				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2616	기라델리 인텐스다크 카카오 72% 스퀘어백 117.1g 초콜릿 초코	17980	17980		https://skmrkt.com/product/detail.html?product_no=2616&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2616&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/a2b71eba08e0e62cc46ae2b08f8d88f9_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			17980			18000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2617	기라델리 60% 카카오 초콜릿칩 283g 홈베이킹 초코칩	10000	10000		https://skmrkt.com/product/detail.html?product_no=2617&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2617&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/0338b0a485e6a8736d3a6a82885e7f61_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			10000			10000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2618	기라델리 초콜릿바 90g 100g 5종 3개 선택	32940	32940		https://skmrkt.com/product/detail.html?product_no=2618&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2618&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/587df9c5b31c4289ac178f870715ced6_dburl.jpg		전체상품	스낵	초콜릿				신상품										기라델리 인텐스다크 초콜릿바 90g 100g 5종 3개 선택	자체브랜드	자체제작	(주)삼경프라자			32940			33000							1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
2619	기라델리 인텐스다크 카카오 72% 바 100g 초콜릿	10980	10980		https://skmrkt.com/product/detail.html?product_no=2619&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2619&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/d12cb58c1d0872838ac68192a7d3257b_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			10980			11000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2620	기라델리 밀크 초콜릿 카라멜 스퀘어백 151g	17980	17980		https://skmrkt.com/product/detail.html?product_no=2620&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2620&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/8ac93eb99f47e6cf4852f451cdbaf65a_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			17980			18000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2621	기라델리 초콜릿 인텐스다크 카카오 92% 바 90g	10980	10980		https://skmrkt.com/product/detail.html?product_no=2621&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2621&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/ce250bd238e9c78d511a0e30dc63f787_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경프라자			10980			11000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2622	기라델리 다크 초콜릿 씨솔트 카라멜 스퀘어백 151g 초코	17980	17980		https://skmrkt.com/product/detail.html?product_no=2622&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2622&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/9be4366cb853703c2224ba34a39c0c06_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			17980			18000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2623	기라델리 인텐스다크 카카오 86% 스퀘어백 117.1g 초콜릿	17980	17980		https://skmrkt.com/product/detail.html?product_no=2623&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2623&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/9511eb9bc786008798aabb394a84fb71_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			17980			18000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2625	기라델리 인텐스다크 솔티드 카라멜 바 100g 초콜릿	10980	10980		https://skmrkt.com/product/detail.html?product_no=2625&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2625&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/16acef4b482c8808777660ea920ee2c5_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			10980			11000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2627	기라델리 화이트 바닐라맛 멜팅 웨이퍼 283.3g 만드는 화이트 초코 초콜릿	15800	15800		https://skmrkt.com/product/detail.html?product_no=2627&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2627&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/fd5fefaa4d7f497c361c2e15fbae86de_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			15800			15800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2628	기라델리 인텐스다크 씨솔트 아몬드 스퀘어백 117.1g 초콜릿	17980	17980		https://skmrkt.com/product/detail.html?product_no=2628&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2628&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/665f14018d8e9c11ac4b335e608ac1fc_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			17980			18000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2629	기라델리 다크 초콜릿맛 멜팅 웨이퍼 283.3g 만드는 초코 초콜릿	15800	15800		https://skmrkt.com/product/detail.html?product_no=2629&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2629&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/533194c2d7f83627f08edefde1d8a8be_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			15800			15800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2631	기라델리 인텐스다크 카카오 86% 바 90g 초콜릿	10980	10980		https://skmrkt.com/product/detail.html?product_no=2631&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2631&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/70338715246fbae6be687a5180544e64_dburl.png		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			10980			11000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2632	기라델리 초콜릿 바 5종 골라담기 90g 100g	10980	10980		https://skmrkt.com/product/detail.html?product_no=2632&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2632&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/84b4fe02810290e41ca71ea050a9659a_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작	(주)삼경에프에스			10980			11000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2633	샹달프 무화과잼 170g 과일 잼	6480	6480		https://skmrkt.com/product/detail.html?product_no=2633&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2633&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/2c3dc3bdc5a48770c49c6f9a623810d0_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				6480			6500			샹달프|무화과잼|무화과쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2634	샹달프 라즈베리잼 170g 과일 잼	6480	6480		https://skmrkt.com/product/detail.html?product_no=2634&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2634&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/08a1775612464fcba7340fe85ba59d19_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				6480			6500			샹달프|라즈베리잼|라즈베리쨈|산딸기|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2635	샹달프 블루베리잼 170g 과일 잼	6480	6480		https://skmrkt.com/product/detail.html?product_no=2635&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2635&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/1667802ef3689d48ab15e1f65930e1d2_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				6480			6500			샹달프|블루베리잼|블루베리쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2636	샹달프 딸기잼 170g 과일 잼	6480	6480		https://skmrkt.com/product/detail.html?product_no=2636&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2636&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/46f5568635e31741c0665dcb277269df_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				6480			6500			샹달프|딸기잼|애플|딸기쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2637	샹달프 애플 앤 시나몬잼 170g 사과 과일 잼	6480	6480		https://skmrkt.com/product/detail.html?product_no=2637&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2637&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/fc4db03638b0b03d6d351bbac3b6ac13_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				6480			6500			샹달프|사과잼|애플시나몬잼|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2644	샹달프 망고 앤 패션프룻잼 284g 과일 잼 패션프루츠	7480	7480		https://skmrkt.com/product/detail.html?product_no=2644&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2644&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/68be3ff93f934304653d9b00fe6e0620_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|망고앤패션프룻잼|망고앤패션프룻쨈|망고쨈|망고잼|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2645	샹달프 무화과잼 284g 과일 잼	7480	7480		https://skmrkt.com/product/detail.html?product_no=2645&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2645&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/e7c489b424d30c791e8107c8bb07dd28_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|무화과잼|무화과쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2646	샹달프 라즈베리잼 284g 과일 잼	7480	7480		https://skmrkt.com/product/detail.html?product_no=2646&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2646&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/f11f5476bfc6a223df47591b7263a5f2_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|라즈베리잼|라즈베리쨈|산딸기|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2647	샹달프 블루베리잼 284g 과일 잼 전남친 토스트	7480	7480		https://skmrkt.com/product/detail.html?product_no=2647&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2647&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/2fb1f43c3124b516d6412a2bbca9bf7a_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|블루베리잼|블루베리쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2648	샹달프 딸기잼 284g 과일 잼 스프레드	7480	7480		https://skmrkt.com/product/detail.html?product_no=2648&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2648&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/9766dfa611859aa306b2589e879c90fb_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|딸기잼|애플|딸기쨈|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2649	샹달프 애플 앤 시나몬잼 284g 사과 과일 잼	7480	7480		https://skmrkt.com/product/detail.html?product_no=2649&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2649&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/3196f49d49426257f8c24627a1059bf3_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작				7480			7500			샹달프|사과잼|애플시나몬잼|프랑스잼|샹달프잼				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2650	카수가이 구미다요 요구르트향 60g 식감 일본 젤리	1480	1480		https://skmrkt.com/product/detail.html?product_no=2650&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2650&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/4134325973fa743dd0f34fe4a5e03e98_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작				1480			1500			카수가이|카수가이 젤리|일본젤리				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2651	카수가이 구미다요 딸기향 60g 식감 젤리 일본	1480	1480		https://skmrkt.com/product/detail.html?product_no=2651&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2651&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202503/f262b6562d33e2b84798448ba9e6a35c_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작				1480			1500			카수가이|카수가이 젤리|일본젤리				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
2657	플랜티푸드 땅콩버터 스무스 500g 피넛버터 무첨가 스프레드	12380	12380		https://skmrkt.com/product/detail.html?product_no=2657&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=2657&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202504/3e46aca038f6ccc7d059778b99a81e7d_dburl.jpg		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작	(주)삼경에프에스			12380			12400							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
